asset_name,isin,holding_name,holding_ticker,weight_pct,sector,geo,asset_class
FTSE All-World USD (Acc),IE00BK5BQT80,Guotai Junan Securities Co Ltd,2611,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Press Metal Aluminium Holdings Bhd,PMAH,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banca Transilvania SA,TLV,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SCB X PCL,SCB/F,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banco do Brasil SA,BBAS3,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kikkoman Corp,2801,0.010644,Consumer Staples,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BCE Inc,BCE,0.010644,Communication,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BlueScope Steel Ltd,BSL,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BayCurrent Inc,6532,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wipro Ltd,WPRO,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Talanx AG,TLX,0.010644,Financials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Georg Fischer AG,GF,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kesko Oyj,KESKOB,0.010644,Consumer Staples,Finland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Discovery Ltd,DSY,0.010644,Information Technology,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Power Finance Corp Ltd,POWF,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Whitbread PLC,WTB,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Boubyan Bank KSCP,BOUBYAN,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Syensqo SA,SYENS,0.010644,Materials,Belgium,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Singapore Airlines Ltd,SIA,0.010644,Industrials,Singapore,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Land Securities Group PLC,LAND,0.010644,Real Estate,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nippon Sanso Holdings Corp,4091,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Korea Electric Power Corp,015760,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sunny Optical Technology Group Co Ltd,2382,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Merlin Properties Socimi SA,MRL,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SEEK Ltd,SEK,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,FirstService Corp,FSV,0.010644,Real Estate,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Indian Hotels Co Ltd/The,IH,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,China Overseas Land & Investment Ltd,688,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SCSK Corp,9719,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,China Mengniu Dairy Co Ltd,2319,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Elisa Oyj,ELISA,0.010644,Communication,Finland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Industrivarden AB,INDUC,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nippon Paint Holdings Co Ltd,4612,0.010644,Materials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Samvardhana Motherson International Ltd,MOTHERSO,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Recordati Industria Chimica e Farmaceutica SpA,REC,0.010644,Health Care,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Rightmove PLC,RMV,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Avenue Supermarts Ltd,DMART,0.010644,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Washington H Soul Pattinson & Co Ltd,SOL,0.010503,Financials,Australia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TAIWAN SEMICONDUCTOR MANUFACTURING,2330,13.218332,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG ELECTRONICS LTD,005930,7.604369,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SK HYNIX INC,000660,5.869144,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TENCENT HOLDINGS LTD,700,2.551802,Communication,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ALIBABA GROUP HOLDING LTD,9988,1.878126,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MEDIATEK INC,2454,1.449423,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DELTA ELECTRONICS INC,2308,1.071757,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG ELECTRONICS NON VOTING PRE,005935,0.816577,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HON HAI PRECISION INDUSTRY LTD,2317,0.806369,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA CONSTRUCTION BANK CORP H,939,0.663468,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HDFC BANK LTD,HDFCBANK,0.612432,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SK SQUARE LTD,402340,0.581811,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,RELIANCE INDUSTRIES LTD,RELIANCE,0.571604,Energy,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ICICI BANK LTD,ICICIBANK,0.469531,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASE TECHNOLOGY HOLDING LTD,3711,0.449117,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG ELECTRO MECHANICS LTD,009150,0.438910,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,XIAOMI CORP,1810,0.438910,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ISHARES MSCI BRAZIL UCITS ET USDHA,4BRZ,0.438910,Financials,Germany,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HYUNDAI MOTOR,005380,0.428703,Consumer Discretionary,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INDUSTRIAL AND COMMERCIAL BANK OF,1398,0.398081,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BHARTI AIRTEL LTD,BHARTIARTL,0.367459,Communication,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MEITUAN,3690,0.357252,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PDD HOLDINGS ADS INC,PDD,0.357252,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CIA VALE DO RIO DOCE SH,VALE3,0.347045,Materials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PING AN INSURANCE (GROUP) CO OF CH,2318,0.336838,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ANGLOGOLD ASHANTI PLC,ANG,0.336838,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AL RAJHI BANK,1120,0.326631,Financials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK OF CHINA LTD H,3988,0.326631,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ELITE MATERIAL LTD,2383,0.316423,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,UNITED MICRO ELECTRONICS CORP,2303,0.316423,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BYD LTD H,1211,0.306216,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NETEASE INC,9999,0.306216,Communication,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,UNIMICRON TECHNOLOGY CORP,3037,0.296009,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NASPERS LIMITED LTD CLASS N,NPN,0.285802,Consumer Discretionary,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ACCTON TECHNOLOGY CORP,2345,0.285802,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAUDI ARABIAN OIL,2222,0.275595,Energy,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NU HOLDINGS CLASS A,NU,0.275595,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,YAGEO CORP,2327,0.275595,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KB FINANCIAL GROUP INC,105560,0.265387,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INFOSYS LTD,INFY,0.265387,Information Technology,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ITAU UNIBANCO HOLDING PREF SA,ITUB4,0.265387,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GRUPO MEXICO B,GMEXICOB,0.255180,Materials,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CTBC FINANCIAL HOLDING LTD,2891,0.244973,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BAIDU CLASS A INC,9888,0.244973,Communication,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,QUANTA COMPUTER INC,2382,0.244973,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DELTA ELECTRONICS (THAILAND) NON-V,DELTA.R,0.244973,Information Technology,Thailand,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,JD.COM CLASS A INC,9618,0.234766,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GOLD FIELDS LTD,GFI,0.234766,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHROMA ATE INC,2360,0.214351,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PETROLEO BRASILEIRO PREF SA,PETR4,0.214351,Energy,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FUBON FINANCIAL HOLDING LTD,2881,0.214351,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AXIS BANK LTD,AXISBANK,0.204144,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,OTP BANK,OTP,0.204144,Financials,Hungary,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KUWAIT FINANCE HOUSE,KFH,0.204144,Financials,Kuwait,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PETROLEO BRASILEIRO SA PETROBRAS,PETR3,0.204144,Energy,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,DOOSAN ENERBILITY LTD,034020,0.204144,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FIRSTRAND LTD,FSR,0.204144,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG C&T CORP,028260,0.204144,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HYUNDAI MOBIS LTD,012330,0.204144,Consumer Discretionary,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CATHAY FINANCIAL HOLDING LTD,2882,0.204144,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PETROCHINA LTD H,857,0.193937,Energy,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MAHINDRA AND MAHINDRA LTD,M&M,0.193937,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,USD CASH,USD,0.193937,Cash and/or Derivatives,United States,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SHINHAN FINANCIAL GROUP LTD,055550,0.193937,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ISHARES MSCI SAUDI ARABIA CAPPED,IKSA,0.193937,Financials,Ireland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TRIP.COM GROUP LTD,9961,0.193937,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,THE SAUDI NATIONAL BANK,1180,0.193937,Financials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASIA VITAL COMPONENTS LTD,3017,0.193937,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA LIFE INSURANCE LTD H,2628,0.183730,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ZIJIN MINING GROUP LTD H,2899,0.173523,Materials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GPO FINANCE BANORTE,GFNORTEO,0.173523,Financials,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KIA CORPORATION,000270,0.173523,Consumer Discretionary,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LARSEN AND TOUBRO LTD,LT,0.173523,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,STANDARD BANK GROUP,SBK,0.173523,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LENOVO GROUP LTD,992,0.173523,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG SDI LTD,006400,0.173523,Information Technology,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NAVER CORP,035420,0.173523,Communication,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HANWHA AEROSPACE LTD,012450,0.163315,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POWSZECHNA KASA OSZCZEDNOSCI BANK,PKO,0.163315,Financials,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA MERCHANTS BANK LTD H,3968,0.163315,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAMSUNG LIFE LTD,032830,0.163315,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NATIONAL BANK OF KUWAIT,NBK,0.163315,Financials,Kuwait,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ORLEN SA,PKN,0.163315,Energy,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MTN GROUP LTD,MTN,0.163315,Communication,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BAJAJ FINANCE LTD,BAJFINANCE,0.163315,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CREDICORP LTD,BAP,0.163315,Financials,Peru,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CAPITEC LTD,CPI,0.163315,Financials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LG ELECTRONICS INC,066570,0.153108,Consumer Discretionary,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,QATAR NATIONAL BANK,QNBK,0.153108,Financials,Qatar,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KOTAK MAHINDRA BANK LTD,KOTAKBANK,0.153108,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,YUANTA FINANCIAL HOLDING LTD,2885,0.153108,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HANA FINANCIAL GROUP INC,086790,0.142901,Financials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,VALTERRA PLATINUM LTD,VAL,0.142901,Materials,South Africa,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAUDI TELECOM,7010,0.142901,Communication,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AGRICULTURAL BANK OF CHINA LTD H,1288,0.142901,Financials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASUSTEK COMPUTER INC,2357,0.142901,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHINA SHENHUA ENERGY LTD H,1088,0.142901,Energy,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FOMENTO ECONOMICO MEXICANO,FEMSAUBD,0.142901,Consumer Staples,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TS FINANCIAL HOLDING LTD,2887,0.132694,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EMAAR PROPERTIES,EMAAR,0.132694,Real Estate,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,AMERICA MOVIL B,AMXB,0.132694,Communication,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,FIRST ABU DHABI BANK,FAB,0.132694,Financials,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CEMEX CPO,CEMEXCPO,0.132694,Materials,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WIWYNN CORPORATION,6669,0.132694,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TATA CONSULTANCY SERVICES LTD,TCS,0.132694,Information Technology,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,POSCO,005490,0.132694,Materials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HONPRECISION INC,7769,0.122486,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,EMIRATES TELECOM,EAND,0.122486,Communication,United Arab Emirates,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SAUDI ARABIAN MINING,1211,0.122486,Materials,Saudi Arabia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WINBOND ELECTRONICS CORP,2344,0.122486,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,ASPEED TECHNOLOGY INC,5274,0.122486,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SOUTHERN COPPER CORP,SCCO,0.122486,Materials,Peru,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CELLTRION INC,068270,0.122486,Health Care,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CONTEMPORARY AMPEREX TECHNOLOGY LT,300750,0.122486,Industrials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CHUNGHWA TELECOM LTD,2412,0.122486,Communication,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PUBLIC BANK,PBBANK,0.122486,Financials,Malaysia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NTPC LTD,NTPC,0.112279,Utilities,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BEONE MEDICINES AG,6160,0.112279,Health Care,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MPI CORP,6223,0.112279,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WISTRON CORP,3231,0.112279,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SUN PHARMACEUTICAL INDUSTRIES LTD,SUNPHARMA,0.112279,Health Care,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NAN YA PLASTICS CORP,1303,0.112279,Materials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TATA STEEL LTD,TATASTEEL,0.112279,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MARUTI SUZUKI INDIA LTD,MARUTI,0.112279,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,TITAN COMPANY LTD,TITAN,0.112279,Consumer Discretionary,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CONTEMPORARY AMPEREX TECHNOLOGY LT,3750,0.112279,Industrials,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,LITE ON TECHNOLOGY CORP,2301,0.112279,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NANYA TECHNOLOGY CORP,2408,0.112279,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MEGA FINANCIAL HOLDING LTD,2886,0.112279,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SK INC,034730,0.112279,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,E.SUN FINANCIAL HOLDING LTD,2884,0.112279,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,MALAYAN BANKING,MAYBANK,0.112279,Financials,Malaysia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GEELY AUTOMOBILE HOLDINGS LTD,175,0.112279,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KUAISHOU TECHNOLOGY,1024,0.112279,Communication,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANK CENTRAL ASIA,BBCA,0.112279,Financials,Indonesia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BANCO BRADESCO PREF SA,BBDC4,0.112279,Financials,Brazil,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WALMART DE MEXICO V,WALMEX*,0.102072,Consumer Staples,Mexico,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,STATE BANK OF INDIA,SBIN,0.102072,Financials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,BHARAT ELECTRONICS LTD,BEL,0.102072,Industrials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HINDALCO INDUSTRIES LTD,HINDALCO,0.102072,Materials,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HINDUSTAN UNILEVER LTD,HINDUNILVR,0.102072,Consumer Staples,India,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HD HYUNDAI ELECTRIC LTD,267260,0.102072,Industrials,Korea (South),Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,YUM CHINA HOLDINGS INC,9987,0.102072,Consumer Discretionary,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,WUXI BIOLOGICS CAYMAN INC,2269,0.102072,Health Care,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,HUA HONG SEMICONDUCTOR LTD,1347,0.102072,Information Technology,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,CIMB GROUP HOLDINGS,CIMB,0.102072,Financials,Malaysia,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INTERNATIONAL CONTAINER TERMINAL S,ICT,0.102072,Industrials,Philippines,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,NATIONAL BANK OF GREECE SA,ETE,0.102072,Financials,Greece,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,PHISON ELECTRONICS CORP,8299,0.102072,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KGI FINANCIAL HOLDING LTD,2883,0.102072,Financials,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,INNOVENT BIOLOGICS INC,1801,0.102072,Health Care,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,GOLD CIRCUIT ELECTRONICS LTD,2368,0.091865,Information Technology,Taiwan,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KGHM POLSKA MIEDZ SA,KGH,0.091865,Materials,Poland,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,KWEICHOW MOUTAI LTD A,600519,0.091865,Consumer Staples,China,Proxy ETF underlying
MSCI Emerging Markets EUR (Acc),LU1681045370,SINOPAC FINANCIAL HOLDINGS LTD,2890,0.091865,Financials,Taiwan,Proxy ETF underlying
